06/02/2026	22:12:52	7,915160E-7	1,972461E-3
06/02/2026	22:12:52	1,426852E-5	2,066760E-3
06/02/2026	22:12:52	1,426946E-5	2,066761E-3
06/02/2026	22:12:52	1,425788E-5	2,066559E-3
06/02/2026	22:12:52	1,425016E-5	2,067087E-3
06/02/2026	22:12:52	1,425021E-5	2,067388E-3
06/02/2026	22:12:53	1,427734E-5	2,066459E-3
06/02/2026	22:12:53	1,428453E-5	2,066962E-3
06/02/2026	22:12:53	1,426752E-5	2,066861E-3
06/02/2026	22:12:53	1,427395E-5	2,066459E-3
06/02/2026	22:12:53	1,425706E-5	2,067238E-3
06/02/2026	22:12:53	1,423830E-5	2,067388E-3
06/02/2026	22:12:54	1,423801E-5	2,066962E-3
06/02/2026	22:12:54	1,424315E-5	2,067539E-3
06/02/2026	22:12:54	1,425917E-5	2,066987E-3
06/02/2026	22:12:54	1,428172E-5	2,067036E-3
06/02/2026	22:12:54	1,425355E-5	2,067388E-3
06/02/2026	22:12:54	1,425870E-5	2,066384E-3
06/02/2026	22:12:54	1,423982E-5	2,067489E-3
06/02/2026	22:12:55	1,424923E-5	2,067890E-3
06/02/2026	22:12:55	1,425372E-5	2,067036E-3
06/02/2026	22:12:55	1,425513E-5	2,066911E-3
06/02/2026	22:12:55	1,423648E-5	2,067890E-3
06/02/2026	22:12:55	1,424426E-5	2,067740E-3
06/02/2026	22:12:55	1,423286E-5	2,067263E-3
06/02/2026	22:12:56	1,425812E-5	2,068467E-3
06/02/2026	22:12:56	1,416296E-5	2,068568E-3
06/02/2026	22:12:56	1,417499E-5	2,067966E-3
06/02/2026	22:12:56	1,415875E-5	2,067162E-3
06/02/2026	22:12:56	1,416973E-5	2,066886E-3
06/02/2026	22:12:56	1,420223E-5	2,067765E-3
06/02/2026	22:12:57	1,417745E-5	2,068669E-3
06/02/2026	22:12:57	1,418149E-5	2,067589E-3
06/02/2026	22:12:57	1,417897E-5	2,068066E-3
06/02/2026	22:12:57	1,417038E-5	2,067463E-3
06/02/2026	22:12:57	1,415997E-5	2,067514E-3
06/02/2026	22:12:57	1,416862E-5	2,068141E-3
06/02/2026	22:12:58	1,417465E-5	2,067815E-3
06/02/2026	22:12:58	1,416851E-5	2,067539E-3
06/02/2026	22:12:58	1,417692E-5	2,068443E-3
06/02/2026	22:12:58	1,417178E-5	2,068191E-3
06/02/2026	22:12:58	1,418283E-5	2,068192E-3
06/02/2026	22:12:58	1,417535E-5	2,068945E-3
06/02/2026	22:12:58	1,418142E-5	2,067966E-3
06/02/2026	22:12:59	1,420047E-5	2,068593E-3
06/02/2026	22:12:59	1,429376E-5	2,069246E-3
06/02/2026	22:12:59	1,435800E-5	2,066760E-3
06/02/2026	22:12:59	1,415524E-5	2,019635E-3
06/02/2026	22:12:59	1,379938E-5	2,000379E-3
06/02/2026	22:12:59	1,378529E-5	1,999149E-3
06/02/2026	22:13:00	1,384100E-5	1,997090E-3
06/02/2026	22:13:00	1,387320E-5	1,996789E-3
06/02/2026	22:13:00	1,384492E-5	1,996965E-3
06/02/2026	22:13:00	1,383831E-5	1,996990E-3
06/02/2026	22:13:00	1,371644E-5	1,996764E-3
06/02/2026	22:13:00	1,374479E-5	1,994529E-3
